image_id,chip_id,flood_id,polarization,location,scene_start,feature_path,label_path
pxs29_vh,pxs29,pxs,vh,India,2016-08-12,training_data/train_features/pxs29_vh.tif,training_data/train_labels/pxs29.tif
pxs29_vv,pxs29,pxs,vv,India,2016-08-12,training_data/train_features/pxs29_vv.tif,training_data/train_labels/pxs29.tif
pxs30_vh,pxs30,pxs,vh,India,2016-08-12,training_data/train_features/pxs30_vh.tif,training_data/train_labels/pxs30.tif
pxs30_vv,pxs30,pxs,vv,India,2016-08-12,training_data/train_features/pxs30_vv.tif,training_data/train_labels/pxs30.tif
pxs31_vh,pxs31,pxs,vh,India,2016-08-12,training_data/train_features/pxs31_vh.tif,training_data/train_labels/pxs31.tif
pxs31_vv,pxs31,pxs,vv,India,2016-08-12,training_data/train_features/pxs31_vv.tif,training_data/train_labels/pxs31.tif
pxs32_vh,pxs32,pxs,vh,India,2016-08-12,training_data/train_features/pxs32_vh.tif,training_data/train_labels/pxs32.tif
pxs32_vv,pxs32,pxs,vv,India,2016-08-12,training_data/train_features/pxs32_vv.tif,training_data/train_labels/pxs32.tif
pxs33_vh,pxs33,pxs,vh,India,2016-08-12,training_data/train_features/pxs33_vh.tif,training_data/train_labels/pxs33.tif
pxs33_vv,pxs33,pxs,vv,India,2016-08-12,training_data/train_features/pxs33_vv.tif,training_data/train_labels/pxs33.tif
pxs34_vh,pxs34,pxs,vh,India,2016-08-12,training_data/train_features/pxs34_vh.tif,training_data/train_labels/pxs34.tif
pxs34_vv,pxs34,pxs,vv,India,2016-08-12,training_data/train_features/pxs34_vv.tif,training_data/train_labels/pxs34.tif
pxs35_vh,pxs35,pxs,vh,India,2016-08-12,training_data/train_features/pxs35_vh.tif,training_data/train_labels/pxs35.tif
pxs35_vv,pxs35,pxs,vv,India,2016-08-12,training_data/train_features/pxs35_vv.tif,training_data/train_labels/pxs35.tif
pxs36_vh,pxs36,pxs,vh,India,2016-08-12,training_data/train_features/pxs36_vh.tif,training_data/train_labels/pxs36.tif
pxs36_vv,pxs36,pxs,vv,India,2016-08-12,training_data/train_features/pxs36_vv.tif,training_data/train_labels/pxs36.tif
pxs37_vh,pxs37,pxs,vh,India,2016-08-12,training_data/train_features/pxs37_vh.tif,training_data/train_labels/pxs37.tif
pxs37_vv,pxs37,pxs,vv,India,2016-08-12,training_data/train_features/pxs37_vv.tif,training_data/train_labels/pxs37.tif
pxs38_vh,pxs38,pxs,vh,India,2016-08-12,training_data/train_features/pxs38_vh.tif,training_data/train_labels/pxs38.tif
pxs38_vv,pxs38,pxs,vv,India,2016-08-12,training_data/train_features/pxs38_vv.tif,training_data/train_labels/pxs38.tif
pxs39_vh,pxs39,pxs,vh,India,2016-08-12,training_data/train_features/pxs39_vh.tif,training_data/train_labels/pxs39.tif
pxs39_vv,pxs39,pxs,vv,India,2016-08-12,training_data/train_features/pxs39_vv.tif,training_data/train_labels/pxs39.tif
pxs40_vh,pxs40,pxs,vh,India,2016-08-12,training_data/train_features/pxs40_vh.tif,training_data/train_labels/pxs40.tif
pxs40_vv,pxs40,pxs,vv,India,2016-08-12,training_data/train_features/pxs40_vv.tif,training_data/train_labels/pxs40.tif
pxs41_vh,pxs41,pxs,vh,India,2016-08-12,training_data/train_features/pxs41_vh.tif,training_data/train_labels/pxs41.tif
pxs41_vv,pxs41,pxs,vv,India,2016-08-12,training_data/train_features/pxs41_vv.tif,training_data/train_labels/pxs41.tif
pxs42_vh,pxs42,pxs,vh,India,2016-08-12,training_data/train_features/pxs42_vh.tif,training_data/train_labels/pxs42.tif
pxs42_vv,pxs42,pxs,vv,India,2016-08-12,training_data/train_features/pxs42_vv.tif,training_data/train_labels/pxs42.tif
pxs43_vh,pxs43,pxs,vh,India,2016-08-12,training_data/train_features/pxs43_vh.tif,training_data/train_labels/pxs43.tif
pxs43_vv,pxs43,pxs,vv,India,2016-08-12,training_data/train_features/pxs43_vv.tif,training_data/train_labels/pxs43.tif
pxs44_vh,pxs44,pxs,vh,India,2016-08-12,training_data/train_features/pxs44_vh.tif,training_data/train_labels/pxs44.tif
pxs44_vv,pxs44,pxs,vv,India,2016-08-12,training_data/train_features/pxs44_vv.tif,training_data/train_labels/pxs44.tif
pxs45_vh,pxs45,pxs,vh,India,2016-08-12,training_data/train_features/pxs45_vh.tif,training_data/train_labels/pxs45.tif
pxs45_vv,pxs45,pxs,vv,India,2016-08-12,training_data/train_features/pxs45_vv.tif,training_data/train_labels/pxs45.tif
pxs46_vh,pxs46,pxs,vh,India,2016-08-12,training_data/train_features/pxs46_vh.tif,training_data/train_labels/pxs46.tif
pxs46_vv,pxs46,pxs,vv,India,2016-08-12,training_data/train_features/pxs46_vv.tif,training_data/train_labels/pxs46.tif
pxs47_vh,pxs47,pxs,vh,India,2016-08-12,training_data/train_features/pxs47_vh.tif,training_data/train_labels/pxs47.tif
pxs47_vv,pxs47,pxs,vv,India,2016-08-12,training_data/train_features/pxs47_vv.tif,training_data/train_labels/pxs47.tif
pxs48_vh,pxs48,pxs,vh,India,2016-08-12,training_data/train_features/pxs48_vh.tif,training_data/train_labels/pxs48.tif
pxs48_vv,pxs48,pxs,vv,India,2016-08-12,training_data/train_features/pxs48_vv.tif,training_data/train_labels/pxs48.tif
pxs49_vh,pxs49,pxs,vh,India,2016-08-12,training_data/train_features/pxs49_vh.tif,training_data/train_labels/pxs49.tif
pxs49_vv,pxs49,pxs,vv,India,2016-08-12,training_data/train_features/pxs49_vv.tif,training_data/train_labels/pxs49.tif
pxs50_vh,pxs50,pxs,vh,India,2016-08-12,training_data/train_features/pxs50_vh.tif,training_data/train_labels/pxs50.tif
pxs50_vv,pxs50,pxs,vv,India,2016-08-12,training_data/train_features/pxs50_vv.tif,training_data/train_labels/pxs50.tif
pxs51_vh,pxs51,pxs,vh,India,2016-08-12,training_data/train_features/pxs51_vh.tif,training_data/train_labels/pxs51.tif
pxs51_vv,pxs51,pxs,vv,India,2016-08-12,training_data/train_features/pxs51_vv.tif,training_data/train_labels/pxs51.tif
pxs52_vh,pxs52,pxs,vh,India,2016-08-12,training_data/train_features/pxs52_vh.tif,training_data/train_labels/pxs52.tif
pxs52_vv,pxs52,pxs,vv,India,2016-08-12,training_data/train_features/pxs52_vv.tif,training_data/train_labels/pxs52.tif
pxs53_vh,pxs53,pxs,vh,India,2016-08-12,training_data/train_features/pxs53_vh.tif,training_data/train_labels/pxs53.tif
pxs53_vv,pxs53,pxs,vv,India,2016-08-12,training_data/train_features/pxs53_vv.tif,training_data/train_labels/pxs53.tif
pxs54_vh,pxs54,pxs,vh,India,2016-08-12,training_data/train_features/pxs54_vh.tif,training_data/train_labels/pxs54.tif
pxs54_vv,pxs54,pxs,vv,India,2016-08-12,training_data/train_features/pxs54_vv.tif,training_data/train_labels/pxs54.tif
pxs55_vh,pxs55,pxs,vh,India,2016-08-12,training_data/train_features/pxs55_vh.tif,training_data/train_labels/pxs55.tif
pxs55_vv,pxs55,pxs,vv,India,2016-08-12,training_data/train_features/pxs55_vv.tif,training_data/train_labels/pxs55.tif
pxs56_vh,pxs56,pxs,vh,India,2016-08-12,training_data/train_features/pxs56_vh.tif,training_data/train_labels/pxs56.tif
pxs56_vv,pxs56,pxs,vv,India,2016-08-12,training_data/train_features/pxs56_vv.tif,training_data/train_labels/pxs56.tif
pxs57_vh,pxs57,pxs,vh,India,2016-08-12,training_data/train_features/pxs57_vh.tif,training_data/train_labels/pxs57.tif
pxs57_vv,pxs57,pxs,vv,India,2016-08-12,training_data/train_features/pxs57_vv.tif,training_data/train_labels/pxs57.tif
pxs58_vh,pxs58,pxs,vh,India,2016-08-12,training_data/train_features/pxs58_vh.tif,training_data/train_labels/pxs58.tif
pxs58_vv,pxs58,pxs,vv,India,2016-08-12,training_data/train_features/pxs58_vv.tif,training_data/train_labels/pxs58.tif
pxs59_vh,pxs59,pxs,vh,India,2016-08-12,training_data/train_features/pxs59_vh.tif,training_data/train_labels/pxs59.tif
pxs59_vv,pxs59,pxs,vv,India,2016-08-12,training_data/train_features/pxs59_vv.tif,training_data/train_labels/pxs59.tif
pxs60_vh,pxs60,pxs,vh,India,2016-08-12,training_data/train_features/pxs60_vh.tif,training_data/train_labels/pxs60.tif
pxs60_vv,pxs60,pxs,vv,India,2016-08-12,training_data/train_features/pxs60_vv.tif,training_data/train_labels/pxs60.tif
pxs61_vh,pxs61,pxs,vh,India,2016-08-12,training_data/train_features/pxs61_vh.tif,training_data/train_labels/pxs61.tif
pxs61_vv,pxs61,pxs,vv,India,2016-08-12,training_data/train_features/pxs61_vv.tif,training_data/train_labels/pxs61.tif
pxs62_vh,pxs62,pxs,vh,India,2016-08-12,training_data/train_features/pxs62_vh.tif,training_data/train_labels/pxs62.tif
pxs62_vv,pxs62,pxs,vv,India,2016-08-12,training_data/train_features/pxs62_vv.tif,training_data/train_labels/pxs62.tif
pxs63_vh,pxs63,pxs,vh,India,2016-08-12,training_data/train_features/pxs63_vh.tif,training_data/train_labels/pxs63.tif
pxs63_vv,pxs63,pxs,vv,India,2016-08-12,training_data/train_features/pxs63_vv.tif,training_data/train_labels/pxs63.tif
pxs64_vh,pxs64,pxs,vh,India,2016-08-12,training_data/train_features/pxs64_vh.tif,training_data/train_labels/pxs64.tif
pxs64_vv,pxs64,pxs,vv,India,2016-08-12,training_data/train_features/pxs64_vv.tif,training_data/train_labels/pxs64.tif
pxs65_vh,pxs65,pxs,vh,India,2016-08-12,training_data/train_features/pxs65_vh.tif,training_data/train_labels/pxs65.tif
pxs65_vv,pxs65,pxs,vv,India,2016-08-12,training_data/train_features/pxs65_vv.tif,training_data/train_labels/pxs65.tif
pxs66_vh,pxs66,pxs,vh,India,2016-08-12,training_data/train_features/pxs66_vh.tif,training_data/train_labels/pxs66.tif
pxs66_vv,pxs66,pxs,vv,India,2016-08-12,training_data/train_features/pxs66_vv.tif,training_data/train_labels/pxs66.tif
pxs67_vh,pxs67,pxs,vh,India,2016-08-12,training_data/train_features/pxs67_vh.tif,training_data/train_labels/pxs67.tif
pxs67_vv,pxs67,pxs,vv,India,2016-08-12,training_data/train_features/pxs67_vv.tif,training_data/train_labels/pxs67.tif
qus00_vh,qus00,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus00_vh.tif,training_data/train_labels/qus00.tif
qus00_vv,qus00,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus00_vv.tif,training_data/train_labels/qus00.tif
qus01_vh,qus01,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus01_vh.tif,training_data/train_labels/qus01.tif
qus01_vv,qus01,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus01_vv.tif,training_data/train_labels/qus01.tif
qus02_vh,qus02,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus02_vh.tif,training_data/train_labels/qus02.tif
qus02_vv,qus02,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus02_vv.tif,training_data/train_labels/qus02.tif
qus03_vh,qus03,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus03_vh.tif,training_data/train_labels/qus03.tif
qus03_vv,qus03,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus03_vv.tif,training_data/train_labels/qus03.tif
qus04_vh,qus04,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus04_vh.tif,training_data/train_labels/qus04.tif
qus04_vv,qus04,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus04_vv.tif,training_data/train_labels/qus04.tif
qus05_vh,qus05,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus05_vh.tif,training_data/train_labels/qus05.tif
qus05_vv,qus05,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus05_vv.tif,training_data/train_labels/qus05.tif
qus06_vh,qus06,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus06_vh.tif,training_data/train_labels/qus06.tif
qus06_vv,qus06,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus06_vv.tif,training_data/train_labels/qus06.tif
qus07_vh,qus07,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus07_vh.tif,training_data/train_labels/qus07.tif
qus07_vv,qus07,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus07_vv.tif,training_data/train_labels/qus07.tif
qus08_vh,qus08,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus08_vh.tif,training_data/train_labels/qus08.tif
qus08_vv,qus08,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus08_vv.tif,training_data/train_labels/qus08.tif
qus09_vh,qus09,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus09_vh.tif,training_data/train_labels/qus09.tif
qus09_vv,qus09,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus09_vv.tif,training_data/train_labels/qus09.tif
qus10_vh,qus10,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus10_vh.tif,training_data/train_labels/qus10.tif
qus10_vv,qus10,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus10_vv.tif,training_data/train_labels/qus10.tif
qus11_vh,qus11,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus11_vh.tif,training_data/train_labels/qus11.tif
qus11_vv,qus11,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus11_vv.tif,training_data/train_labels/qus11.tif
qus12_vh,qus12,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus12_vh.tif,training_data/train_labels/qus12.tif
qus12_vv,qus12,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus12_vv.tif,training_data/train_labels/qus12.tif
qus13_vh,qus13,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus13_vh.tif,training_data/train_labels/qus13.tif
qus13_vv,qus13,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus13_vv.tif,training_data/train_labels/qus13.tif
qus14_vh,qus14,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus14_vh.tif,training_data/train_labels/qus14.tif
qus14_vv,qus14,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus14_vv.tif,training_data/train_labels/qus14.tif
qus15_vh,qus15,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus15_vh.tif,training_data/train_labels/qus15.tif
qus15_vv,qus15,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus15_vv.tif,training_data/train_labels/qus15.tif
qus16_vh,qus16,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus16_vh.tif,training_data/train_labels/qus16.tif
qus16_vv,qus16,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus16_vv.tif,training_data/train_labels/qus16.tif
qus17_vh,qus17,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus17_vh.tif,training_data/train_labels/qus17.tif
qus17_vv,qus17,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus17_vv.tif,training_data/train_labels/qus17.tif
qus18_vh,qus18,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus18_vh.tif,training_data/train_labels/qus18.tif
qus18_vv,qus18,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus18_vv.tif,training_data/train_labels/qus18.tif
qus19_vh,qus19,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus19_vh.tif,training_data/train_labels/qus19.tif
qus19_vv,qus19,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus19_vv.tif,training_data/train_labels/qus19.tif
qus20_vh,qus20,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus20_vh.tif,training_data/train_labels/qus20.tif
qus20_vv,qus20,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus20_vv.tif,training_data/train_labels/qus20.tif
qus21_vh,qus21,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus21_vh.tif,training_data/train_labels/qus21.tif
qus21_vv,qus21,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus21_vv.tif,training_data/train_labels/qus21.tif
qus22_vh,qus22,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus22_vh.tif,training_data/train_labels/qus22.tif
qus22_vv,qus22,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus22_vv.tif,training_data/train_labels/qus22.tif
qus23_vh,qus23,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus23_vh.tif,training_data/train_labels/qus23.tif
qus23_vv,qus23,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus23_vv.tif,training_data/train_labels/qus23.tif
qus24_vh,qus24,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus24_vh.tif,training_data/train_labels/qus24.tif
qus24_vv,qus24,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus24_vv.tif,training_data/train_labels/qus24.tif
qus25_vh,qus25,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus25_vh.tif,training_data/train_labels/qus25.tif
qus25_vv,qus25,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus25_vv.tif,training_data/train_labels/qus25.tif
qus26_vh,qus26,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus26_vh.tif,training_data/train_labels/qus26.tif
qus26_vv,qus26,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus26_vv.tif,training_data/train_labels/qus26.tif
qus27_vh,qus27,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus27_vh.tif,training_data/train_labels/qus27.tif
qus27_vv,qus27,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus27_vv.tif,training_data/train_labels/qus27.tif
qus28_vh,qus28,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus28_vh.tif,training_data/train_labels/qus28.tif
qus28_vv,qus28,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus28_vv.tif,training_data/train_labels/qus28.tif
qus29_vh,qus29,qus,vh,Cambodia,2018-08-05,training_data/train_features/qus29_vh.tif,training_data/train_labels/qus29.tif
qus29_vv,qus29,qus,vv,Cambodia,2018-08-05,training_data/train_features/qus29_vv.tif,training_data/train_labels/qus29.tif
qxb00_vh,qxb00,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb00_vh.tif,training_data/train_labels/qxb00.tif
qxb00_vv,qxb00,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb00_vv.tif,training_data/train_labels/qxb00.tif
qxb01_vh,qxb01,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb01_vh.tif,training_data/train_labels/qxb01.tif
qxb01_vv,qxb01,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb01_vv.tif,training_data/train_labels/qxb01.tif
qxb02_vh,qxb02,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb02_vh.tif,training_data/train_labels/qxb02.tif
qxb02_vv,qxb02,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb02_vv.tif,training_data/train_labels/qxb02.tif
qxb03_vh,qxb03,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb03_vh.tif,training_data/train_labels/qxb03.tif
qxb03_vv,qxb03,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb03_vv.tif,training_data/train_labels/qxb03.tif
qxb04_vh,qxb04,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb04_vh.tif,training_data/train_labels/qxb04.tif
qxb04_vv,qxb04,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb04_vv.tif,training_data/train_labels/qxb04.tif
qxb05_vh,qxb05,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb05_vh.tif,training_data/train_labels/qxb05.tif
qxb05_vv,qxb05,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb05_vv.tif,training_data/train_labels/qxb05.tif
qxb06_vh,qxb06,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb06_vh.tif,training_data/train_labels/qxb06.tif
qxb06_vv,qxb06,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb06_vv.tif,training_data/train_labels/qxb06.tif
qxb07_vh,qxb07,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb07_vh.tif,training_data/train_labels/qxb07.tif
qxb07_vv,qxb07,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb07_vv.tif,training_data/train_labels/qxb07.tif
qxb08_vh,qxb08,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb08_vh.tif,training_data/train_labels/qxb08.tif
qxb08_vv,qxb08,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb08_vv.tif,training_data/train_labels/qxb08.tif
qxb09_vh,qxb09,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb09_vh.tif,training_data/train_labels/qxb09.tif
qxb09_vv,qxb09,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb09_vv.tif,training_data/train_labels/qxb09.tif
qxb10_vh,qxb10,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb10_vh.tif,training_data/train_labels/qxb10.tif
qxb10_vv,qxb10,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb10_vv.tif,training_data/train_labels/qxb10.tif
qxb11_vh,qxb11,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb11_vh.tif,training_data/train_labels/qxb11.tif
qxb11_vv,qxb11,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb11_vv.tif,training_data/train_labels/qxb11.tif
qxb12_vh,qxb12,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb12_vh.tif,training_data/train_labels/qxb12.tif
qxb12_vv,qxb12,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb12_vv.tif,training_data/train_labels/qxb12.tif
qxb13_vh,qxb13,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb13_vh.tif,training_data/train_labels/qxb13.tif
qxb13_vv,qxb13,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb13_vv.tif,training_data/train_labels/qxb13.tif
qxb14_vh,qxb14,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb14_vh.tif,training_data/train_labels/qxb14.tif
qxb14_vv,qxb14,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb14_vv.tif,training_data/train_labels/qxb14.tif
qxb15_vh,qxb15,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb15_vh.tif,training_data/train_labels/qxb15.tif
qxb15_vv,qxb15,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb15_vv.tif,training_data/train_labels/qxb15.tif
qxb16_vh,qxb16,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb16_vh.tif,training_data/train_labels/qxb16.tif
qxb16_vv,qxb16,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb16_vv.tif,training_data/train_labels/qxb16.tif
qxb17_vh,qxb17,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb17_vh.tif,training_data/train_labels/qxb17.tif
qxb17_vv,qxb17,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb17_vv.tif,training_data/train_labels/qxb17.tif
qxb18_vh,qxb18,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb18_vh.tif,training_data/train_labels/qxb18.tif
qxb18_vv,qxb18,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb18_vv.tif,training_data/train_labels/qxb18.tif
qxb19_vh,qxb19,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb19_vh.tif,training_data/train_labels/qxb19.tif
qxb19_vv,qxb19,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb19_vv.tif,training_data/train_labels/qxb19.tif
qxb20_vh,qxb20,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb20_vh.tif,training_data/train_labels/qxb20.tif
qxb20_vv,qxb20,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb20_vv.tif,training_data/train_labels/qxb20.tif
qxb21_vh,qxb21,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb21_vh.tif,training_data/train_labels/qxb21.tif
qxb21_vv,qxb21,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb21_vv.tif,training_data/train_labels/qxb21.tif
qxb22_vh,qxb22,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb22_vh.tif,training_data/train_labels/qxb22.tif
qxb22_vv,qxb22,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb22_vv.tif,training_data/train_labels/qxb22.tif
qxb23_vh,qxb23,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb23_vh.tif,training_data/train_labels/qxb23.tif
qxb23_vv,qxb23,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb23_vv.tif,training_data/train_labels/qxb23.tif
qxb24_vh,qxb24,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb24_vh.tif,training_data/train_labels/qxb24.tif
qxb24_vv,qxb24,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb24_vv.tif,training_data/train_labels/qxb24.tif
qxb25_vh,qxb25,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb25_vh.tif,training_data/train_labels/qxb25.tif
qxb25_vv,qxb25,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb25_vv.tif,training_data/train_labels/qxb25.tif
qxb26_vh,qxb26,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb26_vh.tif,training_data/train_labels/qxb26.tif
qxb26_vv,qxb26,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb26_vv.tif,training_data/train_labels/qxb26.tif
qxb27_vh,qxb27,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb27_vh.tif,training_data/train_labels/qxb27.tif
qxb27_vv,qxb27,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb27_vv.tif,training_data/train_labels/qxb27.tif
qxb28_vh,qxb28,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb28_vh.tif,training_data/train_labels/qxb28.tif
qxb28_vv,qxb28,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb28_vv.tif,training_data/train_labels/qxb28.tif
qxb29_vh,qxb29,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb29_vh.tif,training_data/train_labels/qxb29.tif
qxb29_vv,qxb29,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb29_vv.tif,training_data/train_labels/qxb29.tif
qxb30_vh,qxb30,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb30_vh.tif,training_data/train_labels/qxb30.tif
qxb30_vv,qxb30,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb30_vv.tif,training_data/train_labels/qxb30.tif
qxb31_vh,qxb31,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb31_vh.tif,training_data/train_labels/qxb31.tif
qxb31_vv,qxb31,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb31_vv.tif,training_data/train_labels/qxb31.tif
qxb32_vh,qxb32,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb32_vh.tif,training_data/train_labels/qxb32.tif
qxb32_vv,qxb32,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb32_vv.tif,training_data/train_labels/qxb32.tif
qxb33_vh,qxb33,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb33_vh.tif,training_data/train_labels/qxb33.tif
qxb33_vv,qxb33,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb33_vv.tif,training_data/train_labels/qxb33.tif
qxb34_vh,qxb34,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb34_vh.tif,training_data/train_labels/qxb34.tif
qxb34_vv,qxb34,qxb,vv,Sri Lanka,2017-05-30,training_data/train_features/qxb34_vv.tif,training_data/train_labels/qxb34.tif
qxb35_vh,qxb35,qxb,vh,Sri Lanka,2017-05-30,training_data/train_features/qxb35_vh.tif,training_data/train_labels/qxb35.tif
